0,0,0
0,0.0125,0.0124997
0,0.025,0.0249974
0,0.0375,0.0374912
0,0.05,0.0499792
0,0.0625,0.0624593
0,0.075,0.0749297
0,0.0875,0.0873884
0,0.1,0.0998334
0,0.1125,0.112263
0,0.125,0.124675
0,0.1375,0.137067
0,0.15,0.149438
0,0.1625,0.161786
0,0.175,0.174108
0,0.1875,0.186403
0,0.2,0.198669
0,0.2125,0.210904
0,0.225,0.223106
0,0.2375,0.235274
0,0.25,0.247404
0,0.2625,0.259496
0,0.275,0.271547
0,0.2875,0.283556
0,0.3,0.29552
0,0.3125,0.307439
0,0.325,0.319309
0,0.3375,0.331129
0,0.35,0.342898
0,0.3625,0.354613
0,0.375,0.366273
0,0.3875,0.377875
0,0.4,0.389418
0,0.4125,0.400901
0,0.425,0.412321
0,0.4375,0.423676
0,0.45,0.434966
0,0.4625,0.446187
0,0.475,0.457338
0,0.4875,0.468419
0,0.5,0.479426
0,0.5125,0.490358
0,0.525,0.501213
0,0.5375,0.51199
0,0.55,0.522687
0,0.5625,0.533303
0,0.575,0.543835
0,0.5875,0.554282
0,0.6,0.564642
0,0.6125,0.574915
0,0.625,0.585097
0,0.6375,0.595188
0,0.65,0.605186
0,0.6625,0.61509
0,0.675,0.624897
0,0.6875,0.634607
0,0.7,0.644218
0,0.7125,0.653728
0,0.725,0.663135
0,0.7375,0.67244
0,0.75,0.681639
0,0.7625,0.690731
0,0.775,0.699716
0,0.7875,0.708591
0,0.8,0.717356
0,0.8125,0.726009
0,0.825,0.734548
0,0.8375,0.742972
0,0.85,0.75128
0,0.8625,0.759471
0,0.875,0.767544
0,0.8875,0.775496
0,0.9,0.783327
0,0.9125,0.791036
0,0.925,0.798621
0,0.9375,0.806081
0,0.95,0.813416
0,0.9625,0.820623
0,0.975,0.827702
0,0.9875,0.834652
0,1,0.841471
0.0125,0,0.0124997
0.0125,0.0125,0.0249994
0.0125,0.025,0.0374971
0.0125,0.0375,0.0499909
0.0125,0.05,0.0624788
0.0125,0.0625,0.074959
0.0125,0.075,0.0874294
0.0125,0.0875,0.0998881
0.0125,0.1,0.112333
0.0125,0.1125,0.124763
0.0125,0.125,0.137174
0.0125,0.1375,0.149567
0.0125,0.15,0.161938
0.0125,0.1625,0.174285
0.0125,0.175,0.186608
0.0125,0.1875,0.198903
0.0125,0.2,0.211169
0.0125,0.2125,0.223404
0.0125,0.225,0.235606
0.0125,0.2375,0.247773
0.0125,0.25,0.259904
0.0125,0.2625,0.271995
0.0125,0.275,0.284047
0.0125,0.2875,0.296055
0.0125,0.3,0.30802
0.0125,0.3125,0.319938
0.0125,0.325,0.331808
0.0125,0.3375,0.343629
0.0125,0.35,0.355398
0.0125,0.3625,0.367113
0.0125,0.375,0.378772
0.0125,0.3875,0.390375
0.0125,0.4,0.401918
0.0125,0.4125,0.413401
0.0125,0.425,0.42482
0.0125,0.4375,0.436176
0.0125,0.45,0.447465
0.0125,0.4625,0.458687
0.0125,0.475,0.469838
0.0125,0.4875,0.480918
0.0125,0.5,0.491925
0.0125,0.5125,0.502857
0.0125,0.525,0.513713
0.0125,0.5375,0.52449
0.0125,0.55,0.535187
0.0125,0.5625,0.545802
0.0125,0.575,0.556335
0.0125,0.5875,0.566782
0.0125,0.6,0.577142
0.0125,0.6125,0.587415
0.0125,0.625,0.597597
0.0125,0.6375,0.607688
0.0125,0.65,0.617686
0.0125,0.6625,0.62759
0.0125,0.675,0.637397
0.0125,0.6875,0.647107
0.0125,0.7,0.656717
0.0125,0.7125,0.666227
0.0125,0.725,0.675635
0.0125,0.7375,0.684939
0.0125,0.75,0.694138
0.0125,0.7625,0.703231
0.0125,0.775,0.712216
0.0125,0.7875,0.721091
0.0125,0.8,0.729856
0.0125,0.8125,0.738508
0.0125,0.825,0.747047
0.0125,0.8375,0.755472
0.0125,0.85,0.76378
0.0125,0.8625,0.771971
0.0125,0.875,0.780043
0.0125,0.8875,0.787995
0.0125,0.9,0.795827
0.0125,0.9125,0.803535
0.0125,0.925,0.81112
0.0125,0.9375,0.818581
0.0125,0.95,0.825915
0.0125,0.9625,0.833122
0.0125,0.975,0.840202
0.0125,0.9875,0.847151
0.0125,1,0.853971
0.025,0,0.0249974
0.025,0.0125,0.0374971
0.025,0.025,0.0499948
0.025,0.0375,0.0624886
0.025,0.05,0.0749766
0.025,0.0625,0.0874567
0.025,0.075,0.0999271
0.025,0.0875,0.112386
0.025,0.1,0.124831
0.025,0.1125,0.13726
0.025,0.125,0.149672
0.025,0.1375,0.162065
0.025,0.15,0.174436
0.025,0.1625,0.186783
0.025,0.175,0.199106
0.025,0.1875,0.211401
0.025,0.2,0.223667
0.025,0.2125,0.235902
0.025,0.225,0.248104
0.025,0.2375,0.260271
0.025,0.25,0.272401
0.025,0.2625,0.284493
0.025,0.275,0.296544
0.025,0.2875,0.308553
0.025,0.3,0.320518
0.025,0.3125,0.332436
0.025,0.325,0.344306
0.025,0.3375,0.356127
0.025,0.35,0.367895
0.025,0.3625,0.37961
0.025,0.375,0.39127
0.025,0.3875,0.402872
0.025,0.4,0.414416
0.025,0.4125,0.425898
0.025,0.425,0.437318
0.025,0.4375,0.448674
0.025,0.45,0.459963
0.025,0.4625,0.471184
0.025,0.475,0.482336
0.025,0.4875,0.493416
0.025,0.5,0.504423
0.025,0.5125,0.515355
0.025,0.525,0.52621
0.025,0.5375,0.536988
0.025,0.55,0.547685
0.025,0.5625,0.5583
0.025,0.575,0.568832
0.025,0.5875,0.579279
0.025,0.6,0.58964
0.025,0.6125,0.599912
0.025,0.625,0.610095
0.025,0.6375,0.620186
0.025,0.65,0.630184
0.025,0.6625,0.640087
0.025,0.675,0.649895
0.025,0.6875,0.659605
0.025,0.7,0.669215
0.025,0.7125,0.678725
0.025,0.725,0.688133
0.025,0.7375,0.697437
0.025,0.75,0.706636
0.025,0.7625,0.715729
0.025,0.775,0.724714
0.025,0.7875,0.733589
0.025,0.8,0.742354
0.025,0.8125,0.751006
0.025,0.825,0.759545
0.025,0.8375,0.76797
0.025,0.85,0.776278
0.025,0.8625,0.784469
0.025,0.875,0.792541
0.025,0.8875,0.800493
0.025,0.9,0.808324
0.025,0.9125,0.816033
0.025,0.925,0.823618
0.025,0.9375,0.831079
0.025,0.95,0.838413
0.025,0.9625,0.84562
0.025,0.975,0.852699
0.025,0.9875,0.859649
0.025,1,0.866468
0.0375,0,0.0374912
0.0375,0.0125,0.0499909
0.0375,0.025,0.0624886
0.0375,0.0375,0.0749824
0.0375,0.05,0.0874704
0.0375,0.0625,0.0999506
0.0375,0.075,0.112421
0.0375,0.0875,0.12488
0.0375,0.1,0.137325
0.0375,0.1125,0.149754
0.0375,0.125,0.162166
0.0375,0.1375,0.174558
0.0375,0.15,0.186929
0.0375,0.1625,0.199277
0.0375,0.175,0.211599
0.0375,0.1875,0.223895
0.0375,0.2,0.236161
0.0375,0.2125,0.248396
0.0375,0.225,0.260598
0.0375,0.2375,0.272765
0.0375,0.25,0.284895
0.0375,0.2625,0.296987
0.0375,0.275,0.309038
0.0375,0.2875,0.321047
0.0375,0.3,0.333012
0.0375,0.3125,0.34493
0.0375,0.325,0.3568
0.0375,0.3375,0.36862
0.0375,0.35,0.380389
0.0375,0.3625,0.392104
0.0375,0.375,0.403764
0.0375,0.3875,0.415366
0.0375,0.4,0.42691
0.0375,0.4125,0.438392
0.0375,0.425,0.449812
0.0375,0.4375,0.461168
0.0375,0.45,0.472457
0.0375,0.4625,0.483678
0.0375,0.475,0.49483
0.0375,0.4875,0.50591
0.0375,0.5,0.516917
0.0375,0.5125,0.527849
0.0375,0.525,0.538704
0.0375,0.5375,0.549481
0.0375,0.55,0.560179
0.0375,0.5625,0.570794
0.0375,0.575,0.581326
0.0375,0.5875,0.591773
0.0375,0.6,0.602134
0.0375,0.6125,0.612406
0.0375,0.625,0.622589
0.0375,0.6375,0.63268
0.0375,0.65,0.642678
0.0375,0.6625,0.652581
0.0375,0.675,0.662389
0.0375,0.6875,0.672098
0.0375,0.7,0.681709
0.0375,0.7125,0.691219
0.0375,0.725,0.700627
0.0375,0.7375,0.709931
0.0375,0.75,0.71913
0.0375,0.7625,0.728223
0.0375,0.775,0.737207
0.0375,0.7875,0.746083
0.0375,0.8,0.754847
0.0375,0.8125,0.7635
0.0375,0.825,0.772039
0.0375,0.8375,0.780463
0.0375,0.85,0.788772
0.0375,0.8625,0.796963
0.0375,0.875,0.805035
0.0375,0.8875,0.812987
0.0375,0.9,0.820818
0.0375,0.9125,0.828527
0.0375,0.925,0.836112
0.0375,0.9375,0.843572
0.0375,0.95,0.850907
0.0375,0.9625,0.858114
0.0375,0.975,0.865193
0.0375,0.9875,0.872143
0.0375,1,0.878962
0.05,0,0.0499792
0.05,0.0125,0.0624788
0.05,0.025,0.0749766
0.05,0.0375,0.0874704
0.05,0.05,0.0999584
0.05,0.0625,0.112439
0.05,0.075,0.124909
0.05,0.0875,0.137368
0.05,0.1,0.149813
0.05,0.1125,0.162242
0.05,0.125,0.174654
0.05,0.1375,0.187046
0.05,0.15,0.199417
0.05,0.1625,0.211765
0.05,0.175,0.224087
0.05,0.1875,0.236383
0.05,0.2,0.248649
0.05,0.2125,0.260884
0.05,0.225,0.273086
0.05,0.2375,0.285253
0.05,0.25,0.297383
0.05,0.2625,0.309475
0.05,0.275,0.321526
0.05,0.2875,0.333535
0.05,0.3,0.345499
0.05,0.3125,0.357418
0.05,0.325,0.369288
0.05,0.3375,0.381108
0.05,0.35,0.392877
0.05,0.3625,0.404592
0.05,0.375,0.416252
0.05,0.3875,0.427854
0.05,0.4,0.439398
0.05,0.4125,0.45088
0.05,0.425,0.4623
0.05,0.4375,0.473656
0.05,0.45,0.484945
0.05,0.4625,0.496166
0.05,0.475,0.507318
0.05,0.4875,0.518398
0.05,0.5,0.529405
0.05,0.5125,0.540337
0.05,0.525,0.551192
0.05,0.5375,0.561969
0.05,0.55,0.572667
0.05,0.5625,0.583282
0.05,0.575,0.593814
0.05,0.5875,0.604261
0.05,0.6,0.614622
0.05,0.6125,0.624894
0.05,0.625,0.635077
0.05,0.6375,0.645168
0.05,0.65,0.655166
0.05,0.6625,0.665069
0.05,0.675,0.674877
0.05,0.6875,0.684586
0.05,0.7,0.694197
0.05,0.7125,0.703707
0.05,0.725,0.713115
0.05,0.7375,0.722419
0.05,0.75,0.731618
0.05,0.7625,0.740711
0.05,0.775,0.749695
0.05,0.7875,0.758571
0.05,0.8,0.767335
0.05,0.8125,0.775988
0.05,0.825,0.784527
0.05,0.8375,0.792951
0.05,0.85,0.80126
0.05,0.8625,0.809451
0.05,0.875,0.817523
0.05,0.8875,0.825475
0.05,0.9,0.833306
0.05,0.9125,0.841015
0.05,0.925,0.8486
0.05,0.9375,0.85606
0.05,0.95,0.863395
0.05,0.9625,0.870602
0.05,0.975,0.877681
0.05,0.9875,0.884631
0.05,1,0.89145
0.0625,0,0.0624593
0.0625,0.0125,0.074959
0.0625,0.025,0.0874567
0.0625,0.0375,0.0999506
0.0625,0.05,0.112439
0.0625,0.0625,0.124919
0.0625,0.075,0.137389
0.0625,0.0875,0.149848
0.0625,0.1,0.162293
0.0625,0.1125,0.174722
0.0625,0.125,0.187134
0.0625,0.1375,0.199527
0.0625,0.15,0.211898
0.0625,0.1625,0.224245
0.0625,0.175,0.236568
0.0625,0.1875,0.248863
0.0625,0.2,0.261129
0.0625,0.2125,0.273364
0.0625,0.225,0.285566
0.0625,0.2375,0.297733
0.0625,0.25,0.309863
0.0625,0.2625,0.321955
0.0625,0.275,0.334006
0.0625,0.2875,0.346015
0.0625,0.3,0.35798
0.0625,0.3125,0.369898
0.0625,0.325,0.381768
0.0625,0.3375,0.393589
0.0625,0.35,0.405357
0.0625,0.3625,0.417072
0.0625,0.375,0.428732
0.0625,0.3875,0.440334
0.0625,0.4,0.451878
0.0625,0.4125,0.46336
0.0625,0.425,0.47478
0.0625,0.4375,0.486136
0.0625,0.45,0.497425
0.0625,0.4625,0.508646
0.0625,0.475,0.519798
0.0625,0.4875,0.530878
0.0625,0.5,0.541885
0.0625,0.5125,0.552817
0.0625,0.525,0.563673
0.0625,0.5375,0.57445
0.0625,0.55,0.585147
0.0625,0.5625,0.595762
0.0625,0.575,0.606294
0.0625,0.5875,0.616741
0.0625,0.6,0.627102
0.0625,0.6125,0.637374
0.0625,0.625,0.647557
0.0625,0.6375,0.657648
0.0625,0.65,0.667646
0.0625,0.6625,0.677549
0.0625,0.675,0.687357
0.0625,0.6875,0.697067
0.0625,0.7,0.706677
0.0625,0.7125,0.716187
0.0625,0.725,0.725595
0.0625,0.7375,0.734899
